"Subject" "Activity" "total_acc_z.mean" "total_acc_z.sd" "total_acc_y.mean" "total_acc_y.sd" "total_acc_x.mean" "total_acc_x.sd" "body_gyro_z.mean" "body_gyro_z.sd" "body_gyro_y.mean" "body_gyro_y.sd" "body_gyro_x.mean" "body_gyro_x.sd" "body_acc_z.mean" "body_acc_z.sd" "body_acc_y.mean" "body_acc_y.sd" "body_acc_x.mean" "body_acc_x.sd"
3 20 -0.991054591777778 -0.991632964444444 -0.994130272666667 -0.995253379111111 -0.992545468222222 -0.992243986222222 -0.983578176 -0.983516733111111 0.0417520184527767 0.023880280131067 0.0241262880077037 0.0208174449250764 0.0218842758630774 0.0212660612276524 0.0142689611819317 0.0115536485236646 0.00979683318679613 0.0113737944684554
3 21 -0.973335524444444 -0.972541604444444 -0.960610137333333 -0.952420082888889 -0.947337472 -0.946633881555556 -0.952183378444444 -0.950018000444444 0.240125653060775 0.200050853688971 0.162148011007822 0.125214707212394 0.0863928433014119 0.047187806975091 0.0296110436650401 0.0289151192016106 0.0255256438675103 0.0278703179027053
3 22 -0.988982145 -0.995353710277778 -0.993983073055556 -0.993711884166667 -0.987648728055556 -0.9899279575 -0.970252539444444 -0.970523270277778 0.749024304770178 0.694079807415616 0.625028341102544 0.579747455876198 0.519311778678105 0.45346375549225 0.411509376109779 0.423474964967605 0.432325427580156 0.43675957586715
3 23 -0.982787552037037 -0.984870943703704 -0.987290130925926 -0.990101717037037 -0.986980348148148 -0.985084330555556 -0.955399098703704 -0.953468851851852 0.295012269479781 0.287306936414428 0.282657448356232 0.273674426872141 0.265159050161778 0.260694648818728 0.272311729356599 0.287125721435717 0.300524302822239 0.304277021075792
3 24 5.93602675024781e-310 5.9355947043961e-310 5.93516257531467e-310 5.93473039536598e-310 5.93429827985871e-310 5.93386267516603e-310 5.9334339550469e-310 5.93300191372205e-310 0.122055546133247 0.148254351860049 0.175685694081112 0.19728626678556 0.220091669363554 0.249570812756118 0.273475793639655 0.28201628791304 0.286840744246202 0.291605130946076
3 25 -0.0344827586206897 -0.0344827586206897 5.43077403186908e-310 6.01033761753808e-310 5.89386007039365e-310 5.8933992346582e-310 6.00910837546031e-310 6.00869867175808e-310 0.0124599726533806 0.0123994007401173 0.0164593301209461 0.0449080457915615 0.0701206632969043 0.0968059181912791 0.12299591307256 0.145226531640937 0.167302496151521 0.194369446900845
3 26 5.8887014084528e-310 6.01994494155852e-310 6.01952520546812e-310 6.01910929419113e-310 6.01869336658837e-310 6.01827752943985e-310 5.88584625457211e-310 6.01744677127939e-310 0.00992266638256399 0.00895138985529136 0.00974997483489456 0.0364119575161273 0.0664741026142795 0.0953100236660428 0.124448408054313 0.154250267456353 0.182224095817534 0.21097944208453
3 27 2.79007359797117e-310 3.21348768086698e-310 3.63713325421541e-310 3.63632303752878e-310 3.63551282095322e-310 3.63470260437767e-310 3.63308217122655e-310 0.0227272727272727 0.0209802725929552 0.0209583104025819 0.0207143599242671 0.0207252784199308 0.0219039714559734 0.0201655431046984 0.0173353056469853 0.0165551006698224 0.0155546268395674 0.0184009323154635
3 28 5.98906133743807e-310 5.9886051055859e-310 5.98815306291782e-310 6.1239818187826e-310 6.1235943617783e-310 6.12320695855201e-310 5.9863452301332e-310 5.98589738448924e-310 0.0560848286242895 0.0523117287902681 0.0457069913326683 0.0413827541885703 0.0391284288635148 0.0385925440434163 0.0379879669671244 0.0357117877401784 0.0299898980273584 0.0292106481690519
3 29 6.05233942341003e-310 6.0519061996943e-310 6.05147303232725e-310 6.05103980856854e-310 6.05060664455674e-310 6.0501734037451e-310 6.04974011342216e-310 6.04930699153158e-310 0.0242708391085791 0.0193651642399191 0.0162255995369061 0.0171143782379337 0.0155566505518111 0.0137249469136341 0.0147981512554919 0.0134401050039575 0.013494357063691 0.0131137536247062
3 30 6.07978049605727e-310 6.07934931790572e-310 6.0789180085211e-310 6.07848677065836e-310 6.07805559244046e-310 6.07762434813199e-310 6.07719304979675e-310 6.07676191754598e-310 0.0234835550289869 0.0237498034664733 0.0228729841001064 0.0233524037866904 0.0197227370521926 0.0187844515624093 0.0185315099415807 0.0187391114373902 0.0214530253488778 0.0229880911903021
4 1 -5.71657273733597e+152 -5.71657273733597e+152 -5.71657273733597e+152 -5.71657273733597e+152 -5.71657273733597e+152 -5.71657273733597e+152 3.0512345132936e-310 3.36418709664274e-310 6.06492370928121e-310 6.06448127059327e-310 6.06403811755705e-310 6.1890305190402e-310 6.18865072863637e-310 6.06315175412217e-310 6.06270884740065e-310 6.06226623224165e-310 6.06182377337873e-310 6.06138129224828e-310
4 2 -0.969876196086957 -0.966495519782609 -0.968952824130435 -0.961715191521739 -0.959361434565217 -0.953724951304348 -0.947298359347826 -0.950739517173913 -0.0434782608695653 -0.0434782608695653 -0.0434782608695653 5.06438620769503e-310 5.68918820241706e-310 6.18880810325142e-310 6.18842068698703e-310 6.06287901205642e-310 6.06242702496534e-310 6.06197503041634e-310
4 3 -0.927409887115385 -0.921595452692308 -0.924576429230769 -0.930365777884615 -0.932315678269231 -0.936502972115385 -0.945239958461538 -0.953894346346154 6.18457251061674e-310 6.18417322035312e-310 6.18376977469871e-310 6.07546535849828e-310 6.07500833671474e-310 -0.0384615384704935 -0.0384615384704935 -0.0384615384704935 -0.0384615384704935 -0.0384615384704935
4 4 -0.914601937 -0.9199391564 -0.9148852634 -0.9149939474 -0.9237960552 -0.9255066912 -0.9474277072 -0.9551746738 6.17412290697049e-310 6.17370691887893e-310 6.17329482293046e-310 6.1728789117546e-310 6.17246305949043e-310 6.17204714831408e-310 6.06206142465556e-310 6.17163520917156e-310 6.17121922526652e-310 6.17080324652684e-310
4 5 -0.926682675909091 -0.920359487954545 -0.919837325 -0.921213040681818 -0.930355568181818 -0.943023429545455 -0.952042011136364 -0.959360278181818 7.09787135347769e-35 7.09787135347769e-35 7.09798628341085e-35 7.0978712984237e-35 7.0978712984237e-35 1.81281972917814e-34 -0.0455431694336685 -0.0455431694336685 -0.0455431694336685 -0.0455431694336685
4 6 -0.953491011636364 -0.953541797454545 -0.955978026181818 -0.957801503272727 -0.957897152727273 -0.964186721818182 -0.968786600727273 -0.962111107272727 6.37756351079938e-35 6.3775635107994e-35 6.3775635094767e-35 6.37743410033292e-35 6.37743410214384e-35 5.67706924563949e-35 5.67695601263674e-35 5.67695601263674e-35 5.67695601263674e-35 5.67683192840261e-35
4 7 -0.945270881666667 -0.942845336875 -0.935223451458333 -0.941221327916667 -0.937316699583333 -0.943753699791667 -0.9300898625 -0.939381047083333 6.75740690435388e-49 1.35988373183603e-39 2.41388736320862e-39 2.41388736320862e-39 1.0106671549226e-34 1.0106671549226e-34 1.0106671549226e-34 1.01066715492259e-34 1.01067953642394e-34 1.01066593758663e-34
4 8 -0.959389161956522 -0.945674051521739 -0.943368257826087 -0.93655514326087 -0.930406611521739 -0.929602248478261 -0.940663062173913 -0.945521835217391 7.6248774085612e-35 7.6248774085612e-35 7.62487740649459e-35 7.62487740649459e-35 7.62487740649455e-35 7.62487740452509e-35 5.71706837058662e-44 3.74641923419719e-44 9.71674756853649e-35 9.71687032902884e-35
4 9 -0.9125030228 -0.9159762298 -0.9224727424 -0.9280639864 -0.932503577 -0.9380970672 -0.9501578338 -0.958791547 0.0801559568348253 0.0801559568348253 7.01493409319206e-35 7.01493409319206e-35 7.01505286394885e-35 7.01505286394885e-35 1.36477692281605e-34 6.63283513660072e-35 6.63283513496845e-35 6.63283513660177e-35
4 10 -0.967967217777778 -0.973120770740741 -0.978495400555556 -0.979795460555556 -0.98303756 -0.983922705555555 -0.978368897592593 -0.95287685962963 0.317911059924007 0.323066654397737 0.323582691987642 0.32056319814372 0.317748677009449 0.318416996115967 0.315683906081169 0.314084940983578 0.314906112011124 0.238664813085167
4 11 -0.970275652830189 -0.970052062641509 -0.966966153018868 -0.958264658867925 -0.947725736037736 -0.953371245660377 -0.949393890754717 -0.955850442075472 0.31510683464557 0.273944710312116 0.25433655944557 0.242973634845242 0.221206695071319 0.202914970996236 0.174144159024457 0.148266295117153 0.125928379765365 0.0985322383957621
4 12 -0.968625464705882 -0.970078962352941 -0.960825798039216 -0.954285884313726 -0.948952451568627 -0.944344605294118 -0.933693698823529 -0.933644416862745 0.248933146814905 0.251903378824475 0.255156423534003 0.257345814182966 0.23602248110487 0.207079648704191 0.179432498670651 0.153388092662782 0.125141948635719 0.0980326741424401
4 13 -0.934518542653061 -0.929765128367347 -0.928598225918367 -0.938093318571429 -0.941040465714286 -0.946286421428571 -0.962485104897959 -0.968937838163265 0.168354023794885 0.164952169906934 0.154540977414331 0.134297010154264 0.115074536233849 0.094390250269373 0.0792129468857964 0.0613272716556652 0.0455010176417472 0.0274221284408636
4 14 -0.951143916666667 -0.964263775740741 -0.970147405185185 -0.976758367407407 -0.978710770555556 -0.980718698333333 -0.984700412962963 -0.984506815740741 0.339301490982373 0.337813010388353 0.334457570694754 0.332575646603644 0.300175415014214 0.265208929540957 0.23310692447545 0.195683472245595 0.159924990867567 0.123360082571842
4 15 -0.978051733728814 -0.975196011355932 -0.97566101559322 -0.975870211694915 -0.972197626271186 -0.969184779491525 -0.964448758135593 -0.960297325423729 0.366274483179809 0.353357700066872 0.336485982590631 0.321682039533756 0.306995221414359 0.273902432559231 0.242609974764158 0.210179547310772 0.175203449268936 0.145518453782891
4 16 -0.928734117726087 -0.947814579086957 -0.943000035318841 -0.944190312275362 -0.946104844594203 -0.941357861550725 -0.953357356956522 -0.951279673623188 0.313186735616523 0.306633038200656 0.301402238128715 0.300348428107948 0.302874454816151 0.301672877870705 0.292132838125156 0.262408881991422 0.239293865928871 0.215822359559061
4 17 -0.9568145540625 -0.95885270890625 -0.9574495671875 -0.956794756875 -0.95859248921875 -0.97070543546875 -0.96507689515625 -0.95998786828125 0.206851596671398 0.247859537010537 0.291191631336176 0.335734219300085 0.379225107511406 0.427394591569874 0.488573575565869 0.528932586447582 0.568448456854075 0.565287093775815
4 18 -0.96272797754386 -0.964947743859649 -0.963783789824561 -0.957867616491228 -0.956444273333333 -0.950275330350877 -0.95056391122807 -0.946055977894737 0.0247925153335307 0.0292767628831373 0.0393435789072394 0.0411682515739844 0.0419567513441804 0.0436367195222122 0.0424028604878383 0.0398262535524964 0.0369248160192804 0.0374936035486427
4 19 -0.943304695205479 -0.941384451232877 -0.941422301917808 -0.943957500958904 -0.947029062191781 -0.949297140410959 -0.962670162739726 -0.964970828493151 0.0708850312664879 0.0520240286148776 0.0306746496209303 0.0201868677044531 0.0203806135558522 0.0180245930056525 0.0198080511265814 0.020292369838711 0.0199414708549164 0.019643524524974
4 20 -0.950279236515152 -0.950757607727273 -0.953402717575758 -0.956740005757576 -0.96227623 -0.967026205454545 -0.976660256515152 -0.983414483939394 0.332521884474093 0.312164686791174 0.27676513797251 0.245304091023032 0.226846937416468 0.206875320353072 0.193238965025781 0.16663857747259 0.135361040675629 0.105242225479899
4 21 -0.963503540941177 -0.966505727176471 -0.965990356352941 -0.972063957647059 -0.974617623176471 -0.975303811764706 -0.973791167764706 -0.975093207529412 0.356346102859015 0.356305010269444 0.348632131151155 0.344594664171006 0.339260907611533 0.333112799507731 0.322789319471527 0.300410179522728 0.274461780667696 0.245984399674446
4 22 -0.943385200322581 -0.945594420967742 -0.952993464032258 -0.959836011129032 -0.968826975806452 -0.973985001451613 -0.986236086290323 -0.987493969193548 0.69465614576429 0.704665329084009 0.724454614290886 0.72736796433046 0.738499010430129 0.751641916705732 0.754004205685708 0.71756506056196 0.683750806135032 0.650978917815998
4 23 -0.922011851176471 -0.926405372647059 -0.930424141617647 -0.935123341911765 -0.942326884411765 -0.952079315 -0.965477034705882 -0.969121807352941 0.0799332904141039 0.111653907532033 0.142614619295185 0.174465115195038 0.20400806860175 0.229825780756076 0.247351817821971 0.263397657930857 0.279627460884102 0.300064581897698
4 24 6.02982940062263e-310 6.02943615320157e-310 5.92801214320786e-310 5.92757531579653e-310 5.92713833830514e-310 5.92670141486183e-310 6.02747004854874e-310 6.0270768394279e-310 0.00849729119734241 0.00910185166480468 0.00822858430370572 0.0116472727640083 0.0178787365516395 0.0195803412210112 0.0257150761907158 0.0476193185432004 0.0725478367364924 0.0965133508897476
4 25 5.90832127611811e-310 6.0113148994751e-310 -0.0307692307692308 -0.0307692307692308 -0.0307692307692308 -0.0307692307692308 -0.0307692307692308 -0.0307692307692308 0.00805445836321298 0.00840633869095688 0.00951305966056034 0.00936158832574951 0.0106984663278109 0.010737606221607 0.010843642380111 0.0107716505664631 0.0106958316154964 0.0115822845605837
4 26 6.01739037219888e-310 6.01697136691176e-310 6.01655236162494e-310 6.01613335640724e-310 6.01571439819332e-310 6.01529539277923e-310 6.01487615994163e-310 6.01445678397228e-310 0.0144252409289847 0.0150793277150154 0.0148343220227229 0.0135608107274859 0.0131526057633704 0.0121826195475558 0.0112473535685656 0.0103927987505495 0.0105007164235568 0.00954261274941309
4 27 -0.0285714285780809 -0.0285714285780809 -0.0285714285780809 -0.0285714285780809 -0.0285714285780809 -0.0285714285780809 -0.0285714285780809 -0.0285714285780809 0.0153841562155869 0.0150536871581377 0.0149100987256999 0.0151722110010985 0.0158654567545198 0.0172671248560095 0.0193994561687701 0.0200160874638407 0.0188660331365706 0.0183273817461913
4 28 6.07561439959415e-310 6.07520178914212e-310 6.07478922785031e-310 6.07437661755904e-310 5.98755594123164e-310 5.98710212096913e-310 6.07313874743514e-310 6.07272349442359e-310 0.0185190746102331 0.0240391590854557 0.027147457270416 0.0300102558424485 0.0321045513021746 0.0341463988067957 0.0384370276032233 0.0414221409211851 0.0445476647362288 0.0465905832142504
4 29 -0.0333333333333334 -0.0333333333333334 -0.0333333333333334 -0.0333333333333334 -0.0333333333333334 -0.0333333333333334 -0.0333333333333334 5.62233181325416e-310 0.0195381055468024 0.0237562879127937 0.0239787253261071 0.0233651582970302 0.0248333411349256 0.0262751563393833 0.0242088316132081 0.0252385923932285 0.0255879125109796 0.0241271770319069
4 30 6.1786537424883e-310 6.08323049165208e-310 6.08279937253362e-310 6.0823681876901e-310 6.08193687721864e-310 6.08150563869824e-310 6.17635382576261e-310 6.0806430383869e-310 0.0901750638422563 0.0538381123197064 0.0362760424734886 0.0364496633014333 0.0269999034077553 0.0200449028059913 0.0197239712137966 0.0205265409898447 0.0212467834340851 0.0229695694507046
5 1 1.54820812944868e-310 1.54566173449893e-310 1.54311533954918e-310 1.54056894459943e-310 1.53802254964968e-310 1.53547615469993e-310 -5.06941355952435e+152 -5.06941355952435e+152 -0.0377358490566038 -0.0377358490566038 -0.0377358490566038 -0.0377358490566038 5.17050230333034e-310 5.72303290465794e-310 6.16480893053665e-310 6.16441623917541e-310 6.0533496433981e-310 6.05290130741736e-310
5 2 -0.976139938703704 -0.977977949259259 -0.971054456111111 -0.973461421296296 -0.971011103703704 -0.977022565555556 -0.976758474444444 -0.971417308518518 6.09184465849183e-310 6.09140442200768e-310 6.09096430421233e-310 -0.0370370370370371 -0.0370370370370371 -0.0370370370370371 -0.0370370370370371 -0.0370370370370371 -0.0370370370370371 -0.0370370370370371
5 3 -0.951089487704918 -0.949994007540984 -0.944226237868852 -0.940713087704918 -0.937940582622951 -0.938179842459016 -0.940423969508197 -0.931779508196721 5.91012927214869e-310 5.90969009813186e-310 5.90925172496086e-310 6.00079809472902e-310 6.0004082690375e-310 6.11375953393902e-310 6.11332127192355e-310 6.11288289897374e-310 6.11244552350038e-310 6.11200715032947e-310
5 4 -0.972749059821429 -0.959070562321429 -0.958908113392857 -0.954174559642857 -0.947095573214286 -0.942508337142857 -0.92679124375 -0.922282030178571 6.16167354836659e-310 6.16125262272323e-310 6.16082481462498e-310 6.16040042993323e-310 6.15997604294802e-310 6.15955170836465e-310 6.15954831391479e-310 6.15912392700839e-310 6.15869952793567e-310 6.15827515269406e-310
5 5 -0.952113610357143 -0.949974259821429 -0.946297807857143 -0.957944698214286 -0.950663101428571 -0.945572296428571 -0.9348809825 -0.928577933035714 5.57281504593133e-35 5.57281504439359e-35 5.57281504439359e-35 5.57290538974064e-35 5.57290538974064e-35 5.57290538974058e-35 5.57290538974058e-35 9.03466452331931e-40 5.57689892188777e-35 5.57698922267997e-35
5 6 -0.950656663859649 -0.951328498947368 -0.947570529122807 -0.944762469649123 -0.949083547017544 -0.949057514736842 -0.954122672982456 -0.951467098421053 3.07342965693246e-39 2.08252799200649e-39 2.08252565344799e-39 3.33121037432603e-39 3.33121037432603e-39 6.15365937110894e-35 6.15376863102387e-35 6.15376863102385e-35 6.15366962014097e-35 6.15378935252572e-35
5 7 -0.949534502641509 -0.950105825849057 -0.951565792830189 -0.941786408490566 -0.942795144528302 -0.948945161886792 -0.962232126792453 -0.949463118679245 6.98419087873115e-35 6.98419087873115e-35 6.98419087873115e-35 6.9840622179838e-35 6.98406221798377e-35 6.98406221798377e-35 6.98406221798378e-35 6.98406221798381e-35 6.98406221798381e-35 1.23159281373829e-39
5 8 -0.974044151851852 -0.973563384814815 -0.970559821481481 -0.969914206481482 -0.96968392 -0.965469614259259 -0.958510734444444 -0.950115531666667 -0.0370370524902953 -0.0370370524902953 -0.0370370524902953 -0.0370370524902953 7.5596978006107e-35 7.55969780228844e-35 6.49526594230428e-35 6.49526594398295e-35 6.49526594238698e-35 6.49526594062621e-35
5 9 -0.952939381244444 -0.945676788133333 -0.9342973948 -0.944031663777778 -0.935454383777778 -0.926894269111111 -0.913714283777778 -0.908937684222222 1.53091622152088e-310 1.52989766354076e-310 0.089062174260917 0.089062174260917 0.089062174260917 0.089062174260917 0.089062174260917 0.089062174260917 0.089062174260917 0.089062174260917
5 10 -0.934462765454545 -0.926830424318182 -0.926559676136364 -0.933034317727273 -0.939562373181818 -0.9413621775 -0.959610108409091 -0.969704770909091 0.240523225211886 0.2433212311005 0.251512613661508 0.264872897604809 0.274556989805041 0.284596926217349 0.294128710304237 0.307834098622142 0.320534074947241 0.329817750400588
5 11 -0.968195702553192 -0.970836738297872 -0.969578818297872 -0.973591933404255 -0.976887425531915 -0.973463349574468 -0.972318034893617 -0.967599823829787 0.367483468502935 0.397847237872942 0.407268887448484 0.401861464660185 0.399184544284915 0.394123537559235 0.379862718536593 0.355359456190117 0.314912925275098 0.27455717445204
5 12 -0.969830065081967 -0.963879097540984 -0.966749140491803 -0.968653572786885 -0.96983561852459 -0.972323072131148 -0.974993893278689 -0.97295600295082 0.260103212224415 0.256105675874181 0.249341855904896 0.24580928558945 0.244982476823449 0.248059159944885 0.247543902662981 0.250433616508017 0.250553766220777 0.253402406307623
5 13 -0.972626141578947 -0.979116189473684 -0.975473493157895 -0.965758090877193 -0.961451451754386 -0.958723270526316 -0.941741277017544 -0.942281803508772 0.303578897545058 0.293710471284829 0.28303485004659 0.270598336155888 0.256110046435048 0.24101827842109 0.22307204710561 0.207967935939749 0.188760668091981 0.169294614478346
5 14 -0.965966091166667 -0.954106583166667 -0.949524637333333 -0.944679334166667 -0.942402242666667 -0.9393768545 -0.937980953833333 -0.946212528 0.375633801277223 0.372886510221742 0.370193916921464 0.366230788904263 0.359294708017861 0.348751941415904 0.345173321830707 0.345031171603075 0.341194909990924 0.341614171475967
5 15 -0.979723207169811 -0.980439557735849 -0.983866728301887 -0.983410996981132 -0.979406873207547 -0.982872721886792 -0.978411956981132 -0.977756734528302 0.413099830106186 0.40767532805777 0.40925864428376 0.40346438544231 0.400485039088215 0.395368998369548 0.389756907540161 0.386713530742807 0.383252547287275 0.371870021548274
5 16 -0.959346927179487 -0.941709371232051 -0.943292477385897 -0.944846840719231 -0.942597556488462 -0.943541896873077 -0.933885093757692 -0.935914903629487 0.208408810199959 0.234654947399813 0.259343346665075 0.280578725230774 0.296275415709911 0.301560605438144 0.301325898823893 0.304630977790722 0.303102935652353 0.30607139872299
5 17 -0.954393716025641 -0.956818618333333 -0.963667671923077 -0.967295995897436 -0.968862193589744 -0.958738079230769 -0.959335923974359 -0.962394011538461 0.014634369706933 0.015963388533778 0.0161192110695183 0.0172042297795761 0.017740901152628 0.0176647482313713 0.0275703716173678 0.056148180826174 0.0871185865030567 0.120239819249068
5 18 -0.832066085945205 -0.83218091169863 -0.833676198547945 -0.837080264986301 -0.834935740465753 -0.837283494575342 -0.833656829232877 -0.843172921150685 0.237169871728546 0.205983908508303 0.173058330168402 0.141453383662192 0.107959854787966 0.075850599903175 0.0427189611935519 0.0218006223666537 0.0245510629579338 0.0247575633485714
5 19 -0.954433911273973 -0.953308357027397 -0.950935131958904 -0.949310126616438 -0.94551197839726 -0.943920104424658 -0.936947209219178 -0.934607854972603 0.222374285184541 0.232529748576609 0.245571498068024 0.246016668322793 0.235275414331466 0.225129546113664 0.203495612522213 0.182051018667166 0.161225489704 0.13867215866704
5 20 -0.979877633835616 -0.978572244246575 -0.975097855068493 -0.972477608630137 -0.967505128493151 -0.963216586438356 -0.95983865260274 -0.955499838356164 0.306797346696143 0.311809805883734 0.317416632278733 0.318608829315822 0.308887375646965 0.301117389090759 0.293121106448719 0.296150255527942 0.305818672359075 0.312050651885115
5 21 -0.964954009550562 -0.962316731797753 -0.961228426741573 -0.957113035393258 -0.954796125730337 -0.956241075280899 -0.952111868988764 -0.951946916516854 0.163023193532986 0.183682649671641 0.211120749707597 0.234710853478265 0.2602400729335 0.284891879714651 0.30508844772502 0.327611407217318 0.353067921593131 0.35736813560444
5 22 -0.970614757619048 -0.96596693968254 -0.959255060634921 -0.952841472063492 -0.94994892031746 -0.944098184285714 -0.935627162539683 -0.934501787460317 0.0417942930429782 0.0973895241785707 0.152982334761653 0.212792737645196 0.271863635145855 0.335875421319131 0.398616109596798 0.469615977876831 0.538895145217975 0.607338925708816
5 23 -0.955901063088235 -0.950552753235294 -0.944273625588235 -0.937823046470588 -0.928956889852941 -0.923997785588235 -0.920156478970588 -0.916003685735294 0.0172716067765112 0.0176060019299818 0.0179936917710924 0.0178841201001154 0.0200399684469415 0.0231184893479672 0.0222909554248316 0.0197144944458934 0.019571645663584 0.0186161055388908
5 24 5.55109727266672e-310 5.94698839485955e-310 6.04612444168036e-310 5.94655501295171e-310 5.94612455969644e-310 5.94569405317615e-310 5.94483306401984e-310 5.94440252406529e-310 0.0106861916295132 0.0105848570822135 0.0106891213300509 0.0117095329700071 0.0114899237236619 0.0108415792376167 0.0104739184641404 0.010051142793803 0.0104810667029279 0.00886813009975968
5 25 6.03784589360493e-310 6.03744448473644e-310 5.94693696685636e-310 5.94649536225592e-310 5.94605375966563e-310 5.94561210541021e-310 6.03543972416604e-310 6.03503821588304e-310 0.0148745991675333 0.0142145617040646 0.0146132015164888 0.0148322083360595 0.014106565690066 0.0120643109684475 0.0108935669206996 0.0110052903993025 0.011035925402479 0.0099662369778722
5 26 -0.0270270302488998 -0.0270270302488998 -0.0270270302488998 -0.0270270302488998 5.26685044342471e-310 5.70620313201812e-310 6.05774939693492e-310 6.05734793833966e-310 0.127297481318582 0.092116017386216 0.0566448510645717 0.0227341492117553 0.011328990408087 0.0126334214961578 0.0124308964027204 0.0132241613322451 0.0138368043541596 0.0142383815847626
5 27 6.06666526934272e-310 6.0662567393961e-310 6.06584825712805e-310 5.98612876541804e-310 5.98568558102955e-310 5.98523987000121e-310 6.06421655469192e-310 6.06380806204053e-310 0.206623182492412 0.180985386727817 0.15348327497287 0.123865773360663 0.0933793809407387 0.0617018700787479 0.0267559312300849 0.0157573982315803 0.0174330399287405 0.0169596346066756
5 28 -0.0253164556962026 -0.0253164556962026 5.52898908031336e-310 5.91993242831878e-310 6.07652789625928e-310 6.07611412242855e-310 6.07528680771641e-310 6.07487314409517e-310 0.277999461918491 0.23898830894549 0.209597794826396 0.183239469215205 0.158408223741379 0.135675619112392 0.113328981447409 0.0892240239448514 0.0654202108911913 0.0421227426464453
5 29 6.10404280760335e-310 6.1036313724656e-310 6.10322014938419e-310 6.10280886719108e-310 6.10239767277318e-310 6.00906731043868e-310 6.10157510814008e-310 -0.0307692307692308 0.0515965993290722 0.0142083469854076 0.0106370264002774 0.0123616420416151 0.0123935829635428 0.0118114635489217 0.0137916783929431 0.0148692508007491 0.0150439172815763 0.0159634040962739
5 30 6.04372849815678e-310 6.14314779319347e-310 6.14274496671393e-310 6.14234208486628e-310 6.14193932771251e-310 6.0419158795289e-310 6.04100956057991e-310 6.1407309080008e-310 0.394330302572901 0.386930696902048 0.369200979922461 0.333225070360003 0.310938922339821 0.283672087640919 0.247871272096671 0.209206764040236 0.169172142695969 0.127447340927776
6 1 2214.62341483709 2214.74159463209 2214.85999996409 2214.9 1770.48 1326.78 441.54 1.54969352650271e-310 6.12350776371551e-310 6.12309195132274e-310 6.12267604292175e-310 6.12226006219192e-310 -0.04 -0.04 -0.04 -0.04 -0.04 -0.04
6 2 -0.951013992708333 -0.954175816875 -0.960831550416667 -0.9699684675 -0.970417255208333 -0.9653382925 -0.968870136041667 -0.974626257916667 6.10835176063089e-310 6.10791872994759e-310 6.10748548931357e-310 6.10705226441579e-310 6.10661894825761e-310 6.10618563210314e-310 6.22516061829901e-310 6.10575163653894e-310 6.10531839589345e-310 6.10488524195822e-310
6 3 -0.964956461612903 -0.970250206935484 -0.973534312096774 -0.970627276451613 -0.969628658548387 -0.963380813548387 -0.956270576129032 -0.958620210967742 5.93115415266105e-310 5.93072304109202e-310 6.13183713443813e-310 6.13140542114842e-310 6.13097436372947e-310 6.01863681784396e-310 5.92847156460856e-310 5.92804037863027e-310 5.92760814594205e-310 5.9271769016356e-310
6 4 -0.926896202222222 -0.941606874074074 -0.951041173888889 -0.959489109814815 -0.965495178888889 -0.96876255962963 -0.973127245555556 -0.971104388333333 4.97553553063816e+152 4.97553553063816e+152 5.43243597321871e-310 5.93412574733509e-310 6.13459558824053e-310 6.13415533666258e-310 6.23473210117869e-310 6.23434698295107e-310 6.13327500728423e-310 6.132835061488e-310
6 5 -0.964441251538461 -0.973976956153846 -0.974421453269231 -0.960389366346154 -0.961935264038462 -0.958578428653846 -0.952970622884615 -0.951459666923077 9.15787434489507e-40 9.15803994804069e-40 4.88016058579203e-44 4.88016058579202e-44 4.88016058579202e-44 4.88021508092206e-44 3.05307009258352e-44 6.00149312638653e-35 6.00149312498957e-35 6.00149312473154e-35
6 6 -0.959047915438596 -0.963273586491228 -0.967444873684211 -0.970537084736842 -0.967677876666667 -0.96174890754386 -0.953203081403509 -0.955830043508772 7.50370320688443e-35 7.50380229705092e-35 7.50380229856107e-35 1.8263362573392e-39 1.8263362573392e-39 2.91874031886533e-39 2.91874031886532e-39 2.91874031885332e-39 3.90884914756975e-39 3.07342965693246e-39
6 7 -0.943987635 -0.941925330192308 -0.944958768846154 -0.952688043846154 -0.958739635192308 -0.944733080384615 -0.944129474807692 -0.946351744230769 -0.0384615545091528 -0.0384615545091528 -0.0384615545091528 -0.0384615545091528 -0.0384615545091528 -0.0384615545091528 -0.0384615545091528 -0.0384615545091528 -0.0384615545091528 7.11850224178368e-35
6 8 -0.957514349259259 -0.963900812407407 -0.96923923 -0.97828725537037 -0.980148953888889 -0.98111463537037 -0.978903676111111 -0.981367049814815 4.28747739719474e-44 6.49667548559924e-35 6.49667548559924e-35 6.49667548719522e-35 -0.0370370524902953 -0.0370370524902953 -0.0370370524902953 -0.0370370524902953 -0.0370370524902953 -0.0370370524902953
6 9 -0.9429116882 -0.945847203 -0.9479126126 -0.92666985752 -0.92859615872 -0.93543192032 -0.94991623772 -0.94851404792 1.5124270364132e-310 1.51907312723205e-310 1.51960787017153e-310 1.52023173693421e-310 1.52403010940095e-310 1.5236693701166e-310 1.53015418925489e-310 1.53402895356954e-310 1.53177539403916e-310 1.5289149437121e-310
